"level","start_date","end_date","lower_age_limit","geography","geography_code","proportion_pos","proportion_pos_high_95","proportion_pos_low_95","population"
"age_school","2021-02-14","2021-02-14",11,"England","E92000001",0.00542203825539325,0.00726820517053285,0.00396746047341279,3370248
"age_school","2021-02-14","2021-02-14",16,"England","E92000001",0.00757067455693372,0.00973815336974537,0.00582271325320388,5950637
"age_school","2021-02-14","2021-02-14",25,"England","E92000001",0.00893781300293614,0.0108896461580638,0.00736964331463166,7596145
"age_school","2021-02-14","2021-02-14",35,"England","E92000001",0.00869288860670895,0.0101028012110008,0.00743842167260139,10853151
"age_school","2021-02-14","2021-02-14",50,"England","E92000001",0.0061840872595103,0.0071740745273299,0.00531436425701654,13618246
"age_school","2021-02-14","2021-02-14",70,"England","E92000001",0.00415491321574151,0.00511446827552261,0.00333324012517963,7679719
"age_school","2021-02-15","2021-02-15",2,"England","E92000001",0.00565266166268978,0.00731831426794254,0.00429458396484627,6254603
"age_school","2021-02-15","2021-02-15",11,"England","E92000001",0.00535880238621268,0.00715976700307332,0.00392359388119496,3370248
"age_school","2021-02-15","2021-02-15",16,"England","E92000001",0.00730843668406554,0.00936424913082618,0.00560053411277138,5950637
"age_school","2021-02-15","2021-02-15",25,"England","E92000001",0.00859780347623913,0.0104653135299077,0.00707555961850206,7596145
"age_school","2021-02-15","2021-02-15",35,"England","E92000001",0.00830349739386164,0.00966486795733117,0.00710047794140293,10853151
"age_school","2021-02-15","2021-02-15",50,"England","E92000001",0.00588908664792851,0.00682424729614073,0.00506619551842805,13618246
"age_school","2021-02-15","2021-02-15",70,"England","E92000001",0.00393860624684919,0.00485549096974842,0.00313484211103556,7679719
"age_school","2021-02-16","2021-02-16",2,"England","E92000001",0.00522210054904973,0.00679256017830764,0.00392368281564387,6254603
"age_school","2021-02-16","2021-02-16",11,"England","E92000001",0.00533116011650601,0.00709921183609292,0.00391473127760527,3370248
"age_school","2021-02-16","2021-02-16",16,"England","E92000001",0.00738303601607154,0.0095072337157548,0.00558506377553637,5950637
"age_school","2021-02-16","2021-02-16",25,"England","E92000001",0.00825433557298627,0.0100554212763734,0.00676876179484254,7596145
"age_school","2021-02-16","2021-02-16",35,"England","E92000001",0.00794613065666344,0.00923864072385011,0.00679334817453681,10853151
"age_school","2021-02-16","2021-02-16",50,"England","E92000001",0.00560886688771975,0.00650484849257466,0.00481906764742544,13618246
"age_school","2021-02-16","2021-02-16",70,"England","E92000001",0.00373618336776204,0.00460373749255954,0.00296696934628737,7679719
"age_school","2021-02-17","2021-02-17",2,"England","E92000001",0.00484300615207712,0.0065041884308706,0.00363827454635905,6254603
"age_school","2021-02-17","2021-02-17",11,"England","E92000001",0.00531150017343355,0.0073322520955096,0.00390184239242602,3370248
"age_school","2021-02-17","2021-02-17",16,"England","E92000001",0.00725046270869018,0.00933948300076749,0.00550411418770289,5950637
"age_school","2021-02-17","2021-02-17",25,"England","E92000001",0.00787311532337315,0.00963456502487985,0.0064378794587542,7596145
"age_school","2021-02-17","2021-02-17",35,"England","E92000001",0.00762077908985409,0.00887354256130584,0.00648890158101705,10853151
"age_school","2021-02-17","2021-02-17",50,"England","E92000001",0.00542765077499836,0.00644482698783432,0.0045862613501437,13618246
"age_school","2021-02-17","2021-02-17",70,"England","E92000001",0.00354889829534491,0.00452724757370343,0.00280539584739718,7679719
"age_school","2021-02-18","2021-02-18",2,"England","E92000001",0.00452866156451802,0.00618942646338824,0.00337400250152874,6254603
"age_school","2021-02-18","2021-02-18",11,"England","E92000001",0.00530736707888485,0.00752584075548639,0.00388020083695882,3370248
"age_school","2021-02-18","2021-02-18",16,"England","E92000001",0.00710180300325643,0.00922015529770624,0.00536021313313678,5950637
"age_school","2021-02-18","2021-02-18",25,"England","E92000001",0.00747759417651426,0.00918675086885864,0.00605134974290099,7596145
"age_school","2021-02-18","2021-02-18",35,"England","E92000001",0.0073050452944059,0.00853875602010154,0.0061985423525973,10853151
"age_school","2021-02-18","2021-02-18",50,"England","E92000001",0.00531471638342435,0.00650048458792057,0.00436563232443669,13618246
"age_school","2021-02-18","2021-02-18",70,"England","E92000001",0.0033701370945028,0.00454323106962114,0.00265053021570515,7679719
"age_school","2021-02-19","2021-02-19",2,"England","E92000001",0.0042629625582401,0.0058713026876183,0.00313871900871707,6254603
"age_school","2021-02-19","2021-02-19",11,"England","E92000001",0.00541103350391797,0.00757504464105,0.00386280815248283,3370248
"age_school","2021-02-19","2021-02-19",16,"England","E92000001",0.00696923306314755,0.0091256225841763,0.00516381032027252,5950637
"age_school","2021-02-19","2021-02-19",25,"England","E92000001",0.00709117375033731,0.00876703261491333,0.00568007080882248,7596145
"age_school","2021-02-19","2021-02-19",35,"England","E92000001",0.00699743759366895,0.00824049622910202,0.00591406409409973,10853151
"age_school","2021-02-19","2021-02-19",50,"England","E92000001",0.00520422485256015,0.00635603690181418,0.00414465757803435,13618246
"age_school","2021-02-19","2021-02-19",70,"England","E92000001",0.00320051997457069,0.0043905445786509,0.0025024004741179,7679719
"age_school","2021-02-20","2021-02-20",2,"England","E92000001",0.0041002944010224,0.00554502850915614,0.00296993989444477,6254603
"age_school","2021-02-20","2021-02-20",11,"England","E92000001",0.00541882893874691,0.00738302251914475,0.00390433316868588,3370248
"age_school","2021-02-20","2021-02-20",16,"England","E92000001",0.00658149490063764,0.00863367073056902,0.00492896903851188,5950637
"age_school","2021-02-20","2021-02-20",25,"England","E92000001",0.00704275126779095,0.00876535979399612,0.00555407843445688,7596145
"age_school","2021-02-20","2021-02-20",35,"England","E92000001",0.00684253820389407,0.00813040350666735,0.00573335955509948,10853151
"age_school","2021-02-20","2021-02-20",50,"England","E92000001",0.00488415870178002,0.00578483982604973,0.00410915068019153,13618246
"age_school","2021-02-20","2021-02-20",70,"England","E92000001",0.0031284638744899,0.00400580644493078,0.0024243603516012,7679719
"age_school","2021-02-21","2021-02-21",2,"England","E92000001",0.00400708915691665,0.00549287715165308,0.00286816037616458,6254603
"age_school","2021-02-21","2021-02-21",11,"England","E92000001",0.00551926696314466,0.00757505495092254,0.00393392169161406,3370248
"age_school","2021-02-21","2021-02-21",16,"England","E92000001",0.00670916255752949,0.00884308816263248,0.0050048542104528,5950637
"age_school","2021-02-21","2021-02-21",25,"England","E92000001",0.00689168208520165,0.00866716915450357,0.00540755008038224,7596145
"age_school","2021-02-21","2021-02-21",35,"England","E92000001",0.00663858432290251,0.00790044908037337,0.00553371269235959,10853151
"age_school","2021-02-21","2021-02-21",50,"England","E92000001",0.00481149687233573,0.00572361140187103,0.00402142344698276,13618246
"age_school","2021-02-21","2021-02-21",70,"England","E92000001",0.00303939610947664,0.00393232729247885,0.00235277983385949,7679719
"age_school","2021-02-22","2021-02-22",2,"England","E92000001",0.00392727350334665,0.00540027184575998,0.00281062468451526,6254603
"age_school","2021-02-22","2021-02-22",11,"England","E92000001",0.00546731794008342,0.00752170608824556,0.00390615311448441,3370248
"age_school","2021-02-22","2021-02-22",16,"England","E92000001",0.00656443465860138,0.00864714736320191,0.00486081230936191,5950637
"age_school","2021-02-22","2021-02-22",25,"England","E92000001",0.00640531762310767,0.00807065697104608,0.00501382451836745,7596145
"age_school","2021-02-22","2021-02-22",35,"England","E92000001",0.00628981918448165,0.00747695304215549,0.00522250111044392,10853151
"age_school","2021-02-22","2021-02-22",50,"England","E92000001",0.00453032271614012,0.00540414901015859,0.00375081043022211,13618246
"age_school","2021-02-22","2021-02-22",70,"England","E92000001",0.00286078121286432,0.00371080692011789,0.00219414539796212,7679719
"age_school","2021-02-23","2021-02-23",2,"England","E92000001",0.00388995972355033,0.00535892230647771,0.00279683630277897,6254603
"age_school","2021-02-23","2021-02-23",11,"England","E92000001",0.00539386041727812,0.00743895748940133,0.00383758931271224,3370248
"age_school","2021-02-23","2021-02-23",16,"England","E92000001",0.00642735565246704,0.00841623118960229,0.00470916178521959,5950637
"age_school","2021-02-23","2021-02-23",25,"England","E92000001",0.00592462889173729,0.00749426494008977,0.00460972194187411,7596145
"age_school","2021-02-23","2021-02-23",35,"England","E92000001",0.0059507125242298,0.0070910569739703,0.00493348446598506,10853151
"age_school","2021-02-23","2021-02-23",50,"England","E92000001",0.00426971459267302,0.00510083840381905,0.00349903582443004,13618246
"age_school","2021-02-23","2021-02-23",70,"England","E92000001",0.00269069689057912,0.00349052874168033,0.00202386312477417,7679719
"age_school","2021-02-24","2021-02-24",2,"England","E92000001",0.00389506695866078,0.00534139550777777,0.00281191886517752,6254603
"age_school","2021-02-24","2021-02-24",11,"England","E92000001",0.00528827128949051,0.00724224162876238,0.00376247944160894,3370248
"age_school","2021-02-24","2021-02-24",16,"England","E92000001",0.00625246770185854,0.00824410466322552,0.00461986722547788,5950637
"age_school","2021-02-24","2021-02-24",25,"England","E92000001",0.00545608310883918,0.00696784473724711,0.00423480408411959,7596145
"age_school","2021-02-24","2021-02-24",35,"England","E92000001",0.00562633478792853,0.00673743607479823,0.00466149371474316,10853151
"age_school","2021-02-24","2021-02-24",50,"England","E92000001",0.00402945934034467,0.00480627681578718,0.00328947955165609,13618246
"age_school","2021-02-24","2021-02-24",70,"England","E92000001",0.00251578930083528,0.00328315506839448,0.00187408065776623,7679719
"age_school","2021-02-25","2021-02-25",2,"England","E92000001",0.00393325570592834,0.00537546636145361,0.00282840642510367,6254603
"age_school","2021-02-25","2021-02-25",11,"England","E92000001",0.005143737359649,0.00703862760864001,0.00364540548530474,3370248
"age_school","2021-02-25","2021-02-25",16,"England","E92000001",0.00608988811798033,0.00808054419822723,0.00447362159514367,5950637
"age_school","2021-02-25","2021-02-25",25,"England","E92000001",0.00503150192739313,0.00646123363045074,0.0038891979793509,7596145
"age_school","2021-02-25","2021-02-25",35,"England","E92000001",0.00532353899209205,0.0064039863112213,0.00437621172969466,10853151
"age_school","2021-02-25","2021-02-25",50,"England","E92000001",0.00377784861150108,0.00452528931717139,0.0030988062420572,13618246
"age_school","2021-02-25","2021-02-25",70,"England","E92000001",0.0023623055941402,0.00309651616737044,0.0017474559254572,7679719
"age_school","2021-02-26","2021-02-26",2,"England","E92000001",0.00398696407288145,0.00546287717094703,0.00287275566327762,6254603
"age_school","2021-02-26","2021-02-26",11,"England","E92000001",0.00496077546965702,0.00688289855427737,0.00349543458410318,3370248
"age_school","2021-02-26","2021-02-26",16,"England","E92000001",0.00594824020174446,0.00794105919973073,0.00436357667396968,5950637
"age_school","2021-02-26","2021-02-26",25,"England","E92000001",0.00465564136470196,0.0060369997635649,0.00356833193087471,7596145
"age_school","2021-02-26","2021-02-26",35,"England","E92000001",0.00504304088624509,0.00610591490334937,0.00412359175739995,10853151
"age_school","2021-02-26","2021-02-26",50,"England","E92000001",0.00354927148088567,0.00427787784300852,0.002912757323942,13618246
"age_school","2021-02-26","2021-02-26",70,"England","E92000001",0.00222495186027972,0.00293506235724104,0.00164530281199331,7679719
"age_school","2021-02-27","2021-02-27",2,"England","E92000001",0.00406518618876998,0.00557075139269262,0.00290261845457418,6254603
"age_school","2021-02-27","2021-02-27",11,"England","E92000001",0.00476716337412499,0.00666761434578408,0.00333497599307019,3370248
"age_school","2021-02-27","2021-02-27",16,"England","E92000001",0.00583603549755008,0.00776976421436807,0.00425736935537763,5950637
"age_school","2021-02-27","2021-02-27",25,"England","E92000001",0.00431902628141231,0.00564483188729153,0.0033110239180521,7596145
"age_school","2021-02-27","2021-02-27",35,"England","E92000001",0.00478371394795906,0.00581031807998296,0.00387395749852549,10853151
"age_school","2021-02-27","2021-02-27",50,"England","E92000001",0.00334408304186078,0.00406801507847371,0.00276152277069463,13618246
"age_school","2021-02-27","2021-02-27",70,"England","E92000001",0.00209744506687827,0.00279703476626548,0.0015588083906809,7679719
"age_school","2021-02-28","2021-02-28",2,"England","E92000001",0.00415173791729426,0.00573199762134404,0.00294667677111274,6254603
"age_school","2021-02-28","2021-02-28",11,"England","E92000001",0.00460968472641334,0.00647739518568918,0.00320639560954325,3370248
"age_school","2021-02-28","2021-02-28",16,"England","E92000001",0.00573148343120463,0.00774127091538894,0.00417331691344705,5950637
"age_school","2021-02-28","2021-02-28",25,"England","E92000001",0.00414208262403197,0.00549884759084442,0.00312073401799028,7596145
"age_school","2021-02-28","2021-02-28",35,"England","E92000001",0.00460604918607352,0.00564577171109685,0.00370066068820961,10853151
"age_school","2021-02-28","2021-02-28",50,"England","E92000001",0.00324687984815353,0.00395773898955425,0.00265976442249732,13618246
"age_school","2021-02-28","2021-02-28",70,"England","E92000001",0.00201592030506025,0.00270520818683642,0.00147770950227843,7679719
"age_school","2021-03-01","2021-03-01",2,"England","E92000001",0.00418665337686075,0.00577161503843992,0.00296674692776056,6254603
"age_school","2021-03-01","2021-03-01",11,"England","E92000001",0.00440332921751604,0.00621018216645218,0.0030531588101264,3370248
"age_school","2021-03-01","2021-03-01",16,"England","E92000001",0.00562213079423693,0.00762156766129763,0.00408331853569802,5950637
"age_school","2021-03-01","2021-03-01",25,"England","E92000001",0.00392772555669219,0.00522950434195789,0.00292761415497755,7596145
"age_school","2021-03-01","2021-03-01",35,"England","E92000001",0.00440987588964194,0.00541498963420855,0.00354342621682042,10853151
"age_school","2021-03-01","2021-03-01",50,"England","E92000001",0.00311565493696768,0.00380954964131143,0.00254294926690079,13618246
"age_school","2021-03-01","2021-03-01",70,"England","E92000001",0.0019281700483129,0.00260160704635726,0.00140623793293162,7679719
"age_school","2021-03-02","2021-03-02",2,"England","E92000001",0.00418666814179578,0.00576243802598196,0.00295909311568773,6254603
"age_school","2021-03-02","2021-03-02",11,"England","E92000001",0.00419817056192311,0.00594698949106843,0.0029008374027368,3370248
