"WeekEndDate"	"LTLA"	"Lineage"	"Count"
"2020-10-03"	"E06000047"	"B.1.1.311"	14
"2020-10-03"	"E06000047"	"B.1.1.37"	22
"2020-10-03"	"E06000047"	"B.1.160"	3
"2020-10-03"	"E06000047"	"B.1.177"	21
"2020-10-03"	"E06000047"	"B.1.177.10"	2
"2020-10-03"	"E06000047"	"B.1.177.11"	1
"2020-10-03"	"E06000047"	"B.1.177.4"	1
"2020-10-03"	"E06000047"	"B.1.177.54"	2
"2020-10-03"	"E06000047"	"B.1.177.57"	4
"2020-10-03"	"E06000047"	"B.1.258.4"	4
"2020-10-03"	"E06000047"	"B.1.389"	12
"2020-10-03"	"E06000047"	"C.30"	1
"2020-10-03"	"E06000047"	"None"	1
"2020-10-03"	"E06000049"	"AD.2"	2
"2020-10-03"	"E06000049"	"B.1.1"	1
"2020-10-03"	"E06000049"	"B.1.1.209"	1
"2020-10-03"	"E06000049"	"B.1.1.37"	1
"2020-10-03"	"E06000049"	"B.1.160"	2
"2020-10-03"	"E06000049"	"B.1.177"	2
"2020-10-03"	"E06000049"	"B.1.177.2"	1
"2020-10-03"	"E06000049"	"B.1.177.4"	2
"2020-10-03"	"E06000050"	"B.1.1"	3
"2020-10-03"	"E06000050"	"B.1.160"	1
"2020-10-03"	"E06000050"	"B.1.177"	2
"2020-10-03"	"E06000050"	"B.1.177.4"	2
"2020-10-03"	"E06000050"	"B.1.177.9"	1
"2020-10-03"	"E06000050"	"C.35"	1
"2020-10-03"	"E06000051"	"Lineage data suppressed"	1
"2020-10-03"	"E06000052"	"Lineage data suppressed"	2
"2020-10-03"	"E06000054"	"B.1.1.153"	1
"2020-10-03"	"E06000054"	"B.1.177"	1
"2020-10-03"	"E06000054"	"B.1.177.56"	1
"2020-10-03"	"E06000055"	"B.1.177"	2
"2020-10-03"	"E06000055"	"B.1.177.4"	1
"2020-10-03"	"E06000055"	"B.1.221.1"	2
"2020-10-03"	"E06000055"	"B.1.258"	1
"2020-10-03"	"E06000055"	"B.1.36.17"	4
"2020-10-03"	"E06000056"	"B.1.177"	1
"2020-10-03"	"E06000056"	"B.1.258"	1
"2020-10-03"	"E06000057"	"AD.2"	5
"2020-10-03"	"E06000057"	"B.1.1"	9
"2020-10-03"	"E06000057"	"B.1.1.303"	3
"2020-10-03"	"E06000057"	"B.1.1.311"	1
"2020-10-03"	"E06000057"	"B.1.1.37"	16
"2020-10-03"	"E06000057"	"B.1.160"	2
"2020-10-03"	"E06000057"	"B.1.177"	13
"2020-10-03"	"E06000057"	"B.1.177.10"	6
"2020-10-03"	"E06000057"	"B.1.177.4"	2
"2020-10-03"	"E06000057"	"B.1.177.5"	1
"2020-10-03"	"E06000057"	"B.1.221"	1
"2020-10-03"	"E06000057"	"B.1.258"	3
"2020-10-03"	"E06000057"	"B.1.416.1"	1
"2020-10-03"	"E06000058"	"AD.2"	1
"2020-10-03"	"E06000058"	"B.1.177"	1
"2020-10-03"	"E06000058"	"B.1.177.69"	2
"2020-10-03"	"E06000058"	"B.1.177.82"	2
"2020-10-03"	"E06000059"	"B.1.177"	1
"2020-10-03"	"E06000059"	"B.1.177.11"	1
"2020-10-03"	"E06000059"	"B.1.36.20"	1
"2020-10-03"	"E07000004"	"B.1.177"	1
"2020-10-03"	"E07000004"	"B.1.258.4"	1
"2020-10-03"	"E07000005"	"B.1"	1
"2020-10-03"	"E07000005"	"B.1.236"	1
"2020-10-03"	"E07000010"	"B.1.1.198"	1
"2020-10-03"	"E07000010"	"B.1.177.4"	1
"2020-10-03"	"E07000011"	"AD.2"	1
"2020-10-03"	"E07000011"	"B.1.1.37"	2
"2020-10-03"	"E07000011"	"B.1.177"	2
"2020-10-03"	"E07000011"	"B.1.258.4"	1
"2020-10-03"	"E07000011"	"B.1.532"	1
"2020-10-03"	"E07000012"	"B.1.1"	3
"2020-10-03"	"E07000012"	"B.1.1.37"	1
"2020-10-03"	"E07000012"	"B.1.177"	1
"2020-10-03"	"E07000012"	"B.1.177.17"	1
"2020-10-03"	"E07000012"	"B.1.177.4"	1
"2020-10-03"	"E07000026"	"AD.2"	1
"2020-10-03"	"E07000026"	"B.1.1.311"	1
"2020-10-03"	"E07000026"	"B.1.177"	1
"2020-10-03"	"E07000027"	"B.1.1.307"	1
"2020-10-03"	"E07000027"	"B.1.1.311"	2
"2020-10-03"	"E07000027"	"B.1.177"	9
"2020-10-03"	"E07000027"	"B.1.177.4"	2
"2020-10-03"	"E07000027"	"B.1.389"	1
"2020-10-03"	"E07000028"	"AD.2"	1
"2020-10-03"	"E07000028"	"B.1.1"	1
"2020-10-03"	"E07000028"	"B.1.1.37"	1
"2020-10-03"	"E07000028"	"B.1.177.11"	1
"2020-10-03"	"E07000029"	"AD.2"	1
"2020-10-03"	"E07000029"	"B.1.1.303"	1
"2020-10-03"	"E07000029"	"B.1.177"	3
"2020-10-03"	"E07000029"	"B.1.177.10"	1
"2020-10-03"	"E07000029"	"B.1.258"	1
"2020-10-03"	"E07000030"	"Lineage data suppressed"	1
"2020-10-03"	"E07000031"	"B.1.1"	1
"2020-10-03"	"E07000031"	"B.1.1.37"	2
"2020-10-03"	"E07000031"	"B.1.177"	5
"2020-10-03"	"E07000031"	"B.1.177.4"	2
"2020-10-03"	"E07000032"	"B.1.1.37"	1
"2020-10-03"	"E07000032"	"B.1.177.56"	1
"2020-10-03"	"E07000033"	"B.1.1"	1
"2020-10-03"	"E07000033"	"B.1.1.37"	1
"2020-10-03"	"E07000033"	"B.1.177.57"	1
"2020-10-03"	"E07000034"	"AD.2"	3
"2020-10-03"	"E07000034"	"B.1.177"	3
"2020-10-03"	"E07000034"	"B.1.177.11"	1
"2020-10-03"	"E07000035"	"B.1.177"	1
"2020-10-03"	"E07000035"	"B.1.258"	1
"2020-10-03"	"E07000036"	"B.1.177"	1
"2020-10-03"	"E07000036"	"B.1.177.57"	1
"2020-10-03"	"E07000037"	"AD.2"	1
"2020-10-03"	"E07000037"	"B.1.1.37"	1
"2020-10-03"	"E07000037"	"B.1.177"	1
"2020-10-03"	"E07000037"	"B.1.177.4"	1
"2020-10-03"	"E07000038"	"B.1.177.4"	1
"2020-10-03"	"E07000038"	"B.1.177.48"	1
"2020-10-03"	"E07000039"	"Lineage data suppressed"	1
"2020-10-03"	"E07000041"	"AD.2"	2
"2020-10-03"	"E07000041"	"B.1"	1
"2020-10-03"	"E07000041"	"B.1.160.23"	8
"2020-10-03"	"E07000041"	"B.1.177"	4
"2020-10-03"	"E07000041"	"B.1.177.4"	1
"2020-10-03"	"E07000041"	"B.1.177.56"	2
"2020-10-03"	"E07000044"	"Lineage data suppressed"	1
"2020-10-03"	"E07000046"	"Lineage data suppressed"	1
"2020-10-03"	"E07000061"	"Lineage data suppressed"	1
"2020-10-03"	"E07000062"	"Lineage data suppressed"	1
"2020-10-03"	"E07000063"	"B.1.160.23"	1
"2020-10-03"	"E07000063"	"B.1.177"	1
"2020-10-03"	"E07000065"	"B.1.1.37"	1
"2020-10-03"	"E07000065"	"B.1.177"	1
"2020-10-03"	"E07000066"	"B.1.1.240"	1
"2020-10-03"	"E07000066"	"B.1.177"	2
"2020-10-03"	"E07000066"	"B.1.177.57"	1
"2020-10-03"	"E07000067"	"B.1.1.240"	1
"2020-10-03"	"E07000067"	"B.1.177"	2
"2020-10-03"	"E07000067"	"B.1.258"	1
"2020-10-03"	"E07000067"	"B.1.36.17"	2
"2020-10-03"	"E07000068"	"B.1.1.37"	1
"2020-10-03"	"E07000069"	"B.1.1"	1
"2020-10-03"	"E07000069"	"B.1.177.18"	1
"2020-10-03"	"E07000069"	"B.1.177.54"	1
"2020-10-03"	"E07000071"	"Lineage data suppressed"	1
"2020-10-03"	"E07000072"	"B.1.177"	1
"2020-10-03"	"E07000072"	"B.1.177.8"	1
"2020-10-03"	"E07000072"	"B.1.36.17"	1
"2020-10-03"	"E07000073"	"Lineage data suppressed"	1
"2020-10-03"	"E07000074"	"B.1.1.37"	1
"2020-10-03"	"E07000075"	"B.1.1.37"	1
"2020-10-03"	"E07000076"	"B.1.177.7"	1
"2020-10-03"	"E07000076"	"B.1.389"	1
"2020-10-03"	"E07000077"	"B.1.1.37"	1
"2020-10-03"	"E07000077"	"B.1.177"	1
"2020-10-03"	"E07000078"	"B.1.177.33"	1
"2020-10-03"	"E07000078"	"B.1.177.4"	1
"2020-10-03"	"E07000078"	"B.1.177.57"	2
"2020-10-03"	"E07000078"	"B.1.221.1"	1
"2020-10-03"	"E07000079"	"B.1.177"	1
"2020-10-03"	"E07000079"	"B.1.177.11"	1
"2020-10-03"	"E07000080"	"B.1.177"	1
"2020-10-03"	"E07000081"	"Lineage data suppressed"	1
"2020-10-03"	"E07000082"	"AD.2"	1
"2020-10-03"	"E07000082"	"B.1.1.272"	1
"2020-10-03"	"E07000084"	"Lineage data suppressed"	1
"2020-10-03"	"E07000085"	"Lineage data suppressed"	1
"2020-10-03"	"E07000086"	"Lineage data suppressed"	1
"2020-10-03"	"E07000090"	"B.1.1.37"	1
"2020-10-03"	"E07000091"	"Lineage data suppressed"	1
"2020-10-03"	"E07000092"	"B.1.1.315"	1
"2020-10-03"	"E07000092"	"B.1.177"	5
"2020-10-03"	"E07000093"	"B.1.1.372"	1
"2020-10-03"	"E07000093"	"B.1.177.7"	1
"2020-10-03"	"E07000094"	"B.1.1.7"	1
"2020-10-03"	"E07000094"	"B.1.177"	1
"2020-10-03"	"E07000094"	"B.1.177.56"	1
"2020-10-03"	"E07000095"	"Lineage data suppressed"	2
"2020-10-03"	"E07000098"	"B.1.1.272"	1
"2020-10-03"	"E07000098"	"B.1.177.87"	1
"2020-10-03"	"E07000102"	"Lineage data suppressed"	1
"2020-10-03"	"E07000103"	"AD.2"	1
"2020-10-03"	"E07000103"	"B.1.177.17"	1
"2020-10-03"	"E07000103"	"B.1.177.20"	1
"2020-10-03"	"E07000105"	"Lineage data suppressed"	1
"2020-10-03"	"E07000107"	"Lineage data suppressed"	1
"2020-10-03"	"E07000109"	"B.1.1"	1
"2020-10-03"	"E07000109"	"B.1.1.12"	2
"2020-10-03"	"E07000109"	"B.1.177"	1
"2020-10-03"	"E07000111"	"Lineage data suppressed"	1
"2020-10-03"	"E07000113"	"B.1.1.307"	1
"2020-10-03"	"E07000113"	"B.1.177"	1
"2020-10-03"	"E07000113"	"B.1.177.11"	1
"2020-10-03"	"E07000116"	"B.1.1.37"	2
"2020-10-03"	"E07000117"	"AD.2"	1
"2020-10-03"	"E07000117"	"B.1.1.311"	1
"2020-10-03"	"E07000118"	"B.1.1"	2
"2020-10-03"	"E07000118"	"B.1.1.311"	1
"2020-10-03"	"E07000119"	"B.1.1.308"	1
"2020-10-03"	"E07000119"	"B.1.177.57"	1
"2020-10-03"	"E07000120"	"Lineage data suppressed"	1
"2020-10-03"	"E07000121"	"AD.2"	1
"2020-10-03"	"E07000121"	"B.1.1"	1
"2020-10-03"	"E07000121"	"B.1.1.307"	3
"2020-10-03"	"E07000121"	"B.1.1.311"	1
"2020-10-03"	"E07000121"	"B.1.177"	4
"2020-10-03"	"E07000122"	"B.1.1.37"	1
"2020-10-03"	"E07000123"	"B.1.177"	1
"2020-10-03"	"E07000123"	"B.1.177.56"	1
"2020-10-03"	"E07000125"	"Lineage data suppressed"	1
"2020-10-03"	"E07000126"	"B.1.1.189"	1
"2020-10-03"	"E07000126"	"B.1.160"	1
"2020-10-03"	"E07000126"	"B.1.177.4"	2
"2020-10-03"	"E07000127"	"B.1.177"	5
"2020-10-03"	"E07000127"	"B.1.177.4"	1
"2020-10-03"	"E07000127"	"B.1.177.54"	1
"2020-10-03"	"E07000128"	"B.1.177"	1
"2020-10-03"	"E07000128"	"B.1.471"	1
"2020-10-03"	"E07000130"	"B.1"	1
"2020-10-03"	"E07000130"	"B.1.1.37"	2
"2020-10-03"	"E07000130"	"B.1.177"	1
"2020-10-03"	"E07000131"	"B.1.177"	2
"2020-10-03"	"E07000132"	"B.1.177"	1
"2020-10-03"	"E07000133"	"Lineage data suppressed"	1
"2020-10-03"	"E07000136"	"AD.2"	1
"2020-10-03"	"E07000136"	"B.1.1.307"	1
"2020-10-03"	"E07000137"	"B.1.177"	2
"2020-10-03"	"E07000138"	"AD.2"	1
"2020-10-03"	"E07000138"	"B.1.1.37"	1
"2020-10-03"	"E07000138"	"B.1.177.4"	1
"2020-10-03"	"E07000138"	"B.1.177.54"	1
"2020-10-03"	"E07000139"	"B.1.1.37"	1
"2020-10-03"	"E07000139"	"B.1.36"	1
"2020-10-03"	"E07000140"	"Lineage data suppressed"	1
"2020-10-03"	"E07000141"	"B.1.1.301"	2
"2020-10-03"	"E07000141"	"B.1.1.303"	1
"2020-10-03"	"E07000141"	"B.1.1.37"	1
"2020-10-03"	"E07000141"	"B.1.36.17"	1
"2020-10-03"	"E07000142"	"B.1.177"	2
"2020-10-03"	"E07000143"	"B.1.1"	1
"2020-10-03"	"E07000143"	"B.1.177"	1
"2020-10-03"	"E07000143"	"B.1.177.16"	1
"2020-10-03"	"E07000143"	"B.1.36.9"	2
"2020-10-03"	"E07000144"	"B.1.1.198"	1
"2020-10-03"	"E07000144"	"B.1.1.301"	1
"2020-10-03"	"E07000144"	"B.1.160"	1
"2020-10-03"	"E07000144"	"B.1.177"	2
"2020-10-03"	"E07000145"	"B.1.1.198"	3
"2020-10-03"	"E07000145"	"B.1.1.37"	2
"2020-10-03"	"E07000145"	"B.1.177"	3
"2020-10-03"	"E07000145"	"B.1.177.56"	2
"2020-10-03"	"E07000145"	"B.1.367"	1
"2020-10-03"	"E07000146"	"B.1.1.37"	1
"2020-10-03"	"E07000146"	"B.1.177.4"	1
"2020-10-03"	"E07000146"	"B.1.258"	2
"2020-10-03"	"E07000147"	"B.1.1.37"	1
"2020-10-03"	"E07000148"	"B.1.177"	1
"2020-10-03"	"E07000148"	"B.1.9.5"	1
"2020-10-03"	"E07000149"	"Lineage data suppressed"	1
"2020-10-03"	"E07000153"	"Lineage data suppressed"	1
"2020-10-03"	"E07000154"	"B.1.177"	1
"2020-10-03"	"E07000154"	"B.1.177.17"	1
"2020-10-03"	"E07000154"	"B.1.177.57"	1
"2020-10-03"	"E07000155"	"B.1.1"	1
"2020-10-03"	"E07000155"	"B.1.177"	2
"2020-10-03"	"E07000163"	"Lineage data suppressed"	1
"2020-10-03"	"E07000164"	"AD.2"	1
"2020-10-03"	"E07000164"	"B.1.1.303"	1
"2020-10-03"	"E07000164"	"B.1.1.37"	3
"2020-10-03"	"E07000164"	"B.1.177"	2
"2020-10-03"	"E07000164"	"B.1.258.4"	1
"2020-10-03"	"E07000165"	"B.1.1"	3
"2020-10-03"	"E07000165"	"B.1.1.37"	4
"2020-10-03"	"E07000165"	"B.1.177"	1
"2020-10-03"	"E07000165"	"B.1.177.4"	1
"2020-10-03"	"E07000165"	"B.1.235"	2
"2020-10-03"	"E07000166"	"B.1.1.37"	4
"2020-10-03"	"E07000166"	"B.1.177"	1
"2020-10-03"	"E07000167"	"B.1.1.37"	3
"2020-10-03"	"E07000167"	"B.1.389"	1
"2020-10-03"	"E07000168"	"B.1.177"	2
"2020-10-03"	"E07000169"	"B.1.1.37"	1
"2020-10-03"	"E07000170"	"B.1.1"	1
"2020-10-03"	"E07000170"	"B.1.1.37"	2
"2020-10-03"	"E07000170"	"B.1.177"	1
"2020-10-03"	"E07000170"	"B.1.177.4"	1
"2020-10-03"	"E07000171"	"B.1.177"	1
"2020-10-03"	"E07000171"	"B.1.36"	1
"2020-10-03"	"E07000172"	"B.1.1"	1
"2020-10-03"	"E07000172"	"B.1.177.16"	1
"2020-10-03"	"E07000172"	"B.1.177.17"	1
"2020-10-03"	"E07000172"	"B.1.177.56"	1
"2020-10-03"	"E07000172"	"B.1.177.57"	1
"2020-10-03"	"E07000172"	"W.3"	1
"2020-10-03"	"E07000173"	"B.1.177.57"	3
"2020-10-03"	"E07000173"	"B.1.177.7"	1
"2020-10-03"	"E07000174"	"AD.2"	1
"2020-10-03"	"E07000174"	"B.1.1.37"	1
"2020-10-03"	"E07000174"	"B.1.177.56"	2
"2020-10-03"	"E07000175"	"AD.2"	1
"2020-10-03"	"E07000175"	"B.1.1"	1
"2020-10-03"	"E07000176"	"B.1.1.37"	1
"2020-10-03"	"E07000176"	"B.1.177.4"	2
"2020-10-03"	"E07000178"	"B.1.177"	1
"2020-10-03"	"E07000179"	"Lineage data suppressed"	1
"2020-10-03"	"E07000180"	"B.1.177"	1
"2020-10-03"	"E07000194"	"Lineage data suppressed"	1
"2020-10-03"	"E07000195"	"Lineage data suppressed"	1
"2020-10-03"	"E07000196"	"B.1.177"	1
"2020-10-03"	"E07000198"	"Lineage data suppressed"	1
"2020-10-03"	"E07000203"	"B.1.177"	1
"2020-10-03"	"E07000203"	"B.1.377"	1
"2020-10-03"	"E07000207"	"B.1.177"	1
"2020-10-03"	"E07000208"	"B.1.1.37"	1
"2020-10-03"	"E07000208"	"C.35"	1
"2020-10-03"	"E07000209"	"AD.2"	1
"2020-10-03"	"E07000209"	"B.1.1.37"	1
"2020-10-03"	"E07000209"	"B.1.177.21"	1
"2020-10-03"	"E07000211"	"B.1.177"	1
"2020-10-03"	"E07000212"	"Lineage data suppressed"	1
"2020-10-03"	"E07000215"	"B.1.1.37"	1
"2020-10-03"	"E07000217"	"B.1.177.11"	1
"2020-10-03"	"E07000217"	"B.1.177.4"	1
"2020-10-03"	"E07000219"	"B.1.177"	1
"2020-10-03"	"E07000220"	"B.1.177.56"	2
"2020-10-03"	"E07000220"	"B.1.36.17"	3
"2020-10-03"	"E07000221"	"B.1.177"	2
"2020-10-03"	"E07000222"	"B.1.177"	1
"2020-10-03"	"E07000225"	"Lineage data suppressed"	1
"2020-10-03"	"E07000226"	"B.1.1"	1
"2020-10-03"	"E07000226"	"B.1.22"	1
"2020-10-03"	"E07000226"	"B.1.221"	1
"2020-10-03"	"E07000227"	"B.1.1.37"	1
"2020-10-03"	"E07000228"	"Lineage data suppressed"	1
"2020-10-03"	"E07000234"	"Lineage data suppressed"	1
"2020-10-03"	"E07000238"	"B.1.160"	1
"2020-10-03"	"E07000238"	"B.1.177.20"	1
"2020-10-03"	"E07000240"	"B.1.1"	1
"2020-10-03"	"E07000240"	"B.1.1.303"	1
"2020-10-03"	"E07000240"	"B.1.1.4"	1
"2020-10-03"	"E07000240"	"B.1.177"	1
"2020-10-03"	"E07000240"	"B.1.177.16"	2
"2020-10-03"	"E07000240"	"B.1.177.57"	1
"2020-10-03"	"E07000241"	"Lineage data suppressed"	1
"2020-10-03"	"E07000242"	"B.1.1"	1
"2020-10-03"	"E07000242"	"B.1.177"	3
"2020-10-03"	"E07000244"	"B.1"	1
"2020-10-03"	"E07000244"	"B.1.1.37"	1
"2020-10-03"	"E07000244"	"B.1.177"	3
"2020-10-03"	"E07000244"	"B.1.258"	2
"2020-10-03"	"E07000244"	"B.1.36"	1
"2020-10-03"	"E07000245"	"Lineage data suppressed"	1
"2020-10-03"	"E07000246"	"B.1.177"	3
"2020-10-03"	"E07000246"	"B.1.177.4"	1
"2020-10-03"	"E08000001"	"B.1.1"	1
"2020-10-03"	"E08000001"	"B.1.1.286"	1
"2020-10-03"	"E08000001"	"B.1.1.311"	2
"2020-10-03"	"E08000001"	"B.1.177"	1
"2020-10-03"	"E08000001"	"B.1.177.4"	1
"2020-10-03"	"E08000001"	"B.1.258.3"	1
"2020-10-03"	"E08000001"	"W.4"	1
"2020-10-03"	"E08000002"	"B.1.1.308"	1
"2020-10-03"	"E08000002"	"B.1.1.311"	1
"2020-10-03"	"E08000002"	"B.1.177.4"	1
"2020-10-03"	"E08000002"	"C.30"	1
"2020-10-03"	"E08000003"	"B.1.1.1"	1
"2020-10-03"	"E08000003"	"B.1.1.279"	1
"2020-10-03"	"E08000003"	"B.1.1.286"	1
"2020-10-03"	"E08000003"	"B.1.1.311"	6
"2020-10-03"	"E08000003"	"B.1.1.37"	1
"2020-10-03"	"E08000003"	"B.1.1.67"	1
"2020-10-03"	"E08000003"	"B.1.160"	2
"2020-10-03"	"E08000003"	"B.1.177"	7
"2020-10-03"	"E08000003"	"B.1.177.17"	2
"2020-10-03"	"E08000003"	"B.1.177.4"	20
"2020-10-03"	"E08000003"	"B.1.177.56"	3
"2020-10-03"	"E08000003"	"B.1.177.57"	2
"2020-10-03"	"E08000003"	"B.1.221"	3
"2020-10-03"	"E08000003"	"B.1.258.3"	2
"2020-10-03"	"E08000003"	"W.3"	1
"2020-10-03"	"E08000003"	"W.4"	1
"2020-10-03"	"E08000004"	"AD.2"	1
"2020-10-03"	"E08000004"	"B.1.177.4"	1
"2020-10-03"	"E08000004"	"B.1.258.3"	1
"2020-10-03"	"E08000005"	"B.1.1"	1
"2020-10-03"	"E08000005"	"B.1.1.67"	1
"2020-10-03"	"E08000005"	"B.1.177"	11
"2020-10-03"	"E08000005"	"B.1.177.4"	1
"2020-10-03"	"E08000005"	"W.4"	1
"2020-10-03"	"E08000006"	"B.1.1.279"	1
"2020-10-03"	"E08000006"	"B.1.1.311"	3
"2020-10-03"	"E08000006"	"B.1.177"	2
"2020-10-03"	"E08000006"	"B.1.177.4"	1
"2020-10-03"	"E08000006"	"B.1.177.54"	1
"2020-10-03"	"E08000006"	"B.1.177.55"	1
"2020-10-03"	"E08000006"	"B.1.177.56"	1
"2020-10-03"	"E08000006"	"W.4"	1
"2020-10-03"	"E08000007"	"B.1.1"	1
"2020-10-03"	"E08000007"	"B.1.1.307"	1
"2020-10-03"	"E08000007"	"B.1.1.37"	2
"2020-10-03"	"E08000007"	"B.1.177"	7
"2020-10-03"	"E08000007"	"B.1.177.4"	3
"2020-10-03"	"E08000007"	"B.1.177.57"	1
"2020-10-03"	"E08000007"	"B.1.221"	2
"2020-10-03"	"E08000007"	"B.1.258"	1
"2020-10-03"	"E08000007"	"W.3"	1
"2020-10-03"	"E08000008"	"AD.2"	1
"2020-10-03"	"E08000008"	"B.1.1"	2
"2020-10-03"	"E08000008"	"B.1.1.279"	1
"2020-10-03"	"E08000008"	"B.1.1.307"	2
"2020-10-03"	"E08000008"	"B.1.1.311"	1
"2020-10-03"	"E08000008"	"B.1.177"	1
"2020-10-03"	"E08000008"	"B.1.177.4"	4
"2020-10-03"	"E08000008"	"B.1.177.57"	1
"2020-10-03"	"E08000008"	"B.1.258"	2
"2020-10-03"	"E08000009"	"B.1.1"	2
"2020-10-03"	"E08000009"	"B.1.1.308"	1
"2020-10-03"	"E08000009"	"B.1.1.311"	1
"2020-10-03"	"E08000009"	"B.1.1.37"	1
"2020-10-03"	"E08000009"	"B.1.177"	1
"2020-10-03"	"E08000009"	"B.1.177.4"	2
"2020-10-03"	"E08000010"	"AD.2"	1
"2020-10-03"	"E08000010"	"B.1.1.311"	9
"2020-10-03"	"E08000010"	"B.1.1.37"	4
"2020-10-03"	"E08000010"	"B.1.160"	1
"2020-10-03"	"E08000010"	"B.1.177"	6
"2020-10-03"	"E08000010"	"B.1.177.4"	2
"2020-10-03"	"E08000011"	"B.1.1"	2
"2020-10-03"	"E08000011"	"B.1.177"	10
"2020-10-03"	"E08000012"	"B.1.1"	1
"2020-10-03"	"E08000012"	"B.1.1.1"	1
"2020-10-03"	"E08000012"	"B.1.1.266"	1
"2020-10-03"	"E08000012"	"B.1.1.311"	1
"2020-10-03"	"E08000012"	"B.1.177"	18
"2020-10-03"	"E08000012"	"B.1.471"	1
"2020-10-03"	"E08000013"	"B.1.1.243"	1
"2020-10-03"	"E08000013"	"B.1.177"	16
"2020-10-03"	"E08000013"	"B.1.177.4"	1
"2020-10-03"	"E08000013"	"B.1.177.56"	2
"2020-10-03"	"E08000014"	"B.1.1"	3
"2020-10-03"	"E08000014"	"B.1.1.307"	1
"2020-10-03"	"E08000014"	"B.1.1.37"	1
"2020-10-03"	"E08000014"	"B.1.177"	6
"2020-10-03"	"E08000015"	"B.1.1.37"	1
"2020-10-03"	"E08000015"	"B.1.177"	3
"2020-10-03"	"E08000015"	"B.1.177.57"	1
"2020-10-03"	"E08000015"	"B.1.258"	1
"2020-10-03"	"E08000016"	"AD.2"	2
"2020-10-03"	"E08000016"	"B.1.1.311"	2
"2020-10-03"	"E08000016"	"B.1.1.37"	2
"2020-10-03"	"E08000016"	"B.1.177"	3
"2020-10-03"	"E08000016"	"B.1.177.11"	1
"2020-10-03"	"E08000016"	"B.1.177.4"	1
"2020-10-03"	"E08000016"	"B.1.177.57"	1
"2020-10-03"	"E08000016"	"B.1.177.84"	1
"2020-10-03"	"E08000016"	"B.1.258.5"	1
"2020-10-03"	"E08000016"	"B.1.36.17"	1
"2020-10-03"	"E08000017"	"AD.2"	1
"2020-10-03"	"E08000017"	"B.1"	1
"2020-10-03"	"E08000017"	"B.1.1"	2
"2020-10-03"	"E08000017"	"B.1.1.1"	1
"2020-10-03"	"E08000017"	"B.1.1.311"	1
"2020-10-03"	"E08000017"	"B.1.1.37"	1
"2020-10-03"	"E08000017"	"B.1.177"	7
"2020-10-03"	"E08000017"	"C.30"	1
"2020-10-03"	"E08000018"	"B.1.1"	1
"2020-10-03"	"E08000018"	"B.1.1.37"	1
"2020-10-03"	"E08000018"	"B.1.160"	1
"2020-10-03"	"E08000018"	"B.1.177"	2
"2020-10-03"	"E08000018"	"B.1.177.56"	1
"2020-10-03"	"E08000018"	"B.1.36"	1
"2020-10-03"	"E08000019"	"AD.2"	1
"2020-10-03"	"E08000019"	"B.1"	1
"2020-10-03"	"E08000019"	"B.1.1.138"	1
"2020-10-03"	"E08000019"	"B.1.1.236"	2
"2020-10-03"	"E08000019"	"B.1.1.279"	1
"2020-10-03"	"E08000019"	"B.1.1.286"	1
"2020-10-03"	"E08000019"	"B.1.1.303"	2
"2020-10-03"	"E08000019"	"B.1.1.311"	1
"2020-10-03"	"E08000019"	"B.1.177"	26
"2020-10-03"	"E08000019"	"B.1.177.4"	8
"2020-10-03"	"E08000019"	"B.1.177.48"	1
"2020-10-03"	"E08000019"	"B.1.177.54"	1
"2020-10-03"	"E08000019"	"B.1.177.56"	1
"2020-10-03"	"E08000019"	"B.1.258"	1
"2020-10-03"	"E08000019"	"B.1.36.9"	2
"2020-10-03"	"E08000021"	"AD.2"	13
"2020-10-03"	"E08000021"	"B.1.1"	33
"2020-10-03"	"E08000021"	"B.1.1.303"	6
"2020-10-03"	"E08000021"	"B.1.1.307"	2
"2020-10-03"	"E08000021"	"B.1.1.309"	4
"2020-10-03"	"E08000021"	"B.1.1.311"	5
"2020-10-03"	"E08000021"	"B.1.1.37"	72
"2020-10-03"	"E08000021"	"B.1.160"	8
"2020-10-03"	"E08000021"	"B.1.177"	18
"2020-10-03"	"E08000021"	"B.1.177.10"	3
"2020-10-03"	"E08000021"	"B.1.177.4"	6
"2020-10-03"	"E08000021"	"B.1.177.57"	2
"2020-10-03"	"E08000021"	"B.1.177.7"	2
"2020-10-03"	"E08000021"	"B.1.221"	1
"2020-10-03"	"E08000021"	"B.1.258.7"	1
"2020-10-03"	"E08000021"	"B.1.389"	1
"2020-10-03"	"E08000021"	"None"	1
"2020-10-03"	"E08000022"	"AD.2"	11
"2020-10-03"	"E08000022"	"B.1.1"	8
"2020-10-03"	"E08000022"	"B.1.1.303"	3
"2020-10-03"	"E08000022"	"B.1.1.311"	2
"2020-10-03"	"E08000022"	"B.1.1.37"	13
"2020-10-03"	"E08000022"	"B.1.177"	7
"2020-10-03"	"E08000022"	"B.1.177.11"	1
"2020-10-03"	"E08000022"	"B.1.177.4"	1
"2020-10-03"	"E08000022"	"B.1.177.57"	1
"2020-10-03"	"E08000022"	"B.1.221"	1
"2020-10-03"	"E08000023"	"AD.2"	2
"2020-10-03"	"E08000023"	"B.1.1"	2
"2020-10-03"	"E08000023"	"B.1.1.303"	1
"2020-10-03"	"E08000023"	"B.1.1.37"	3
