"areaCode","areaName","areaType","date","age","VaccineRegisterPopulationByVaccinationDate","cumPeopleVaccinatedCompleteByVaccinationDate","newPeopleVaccinatedCompleteByVaccinationDate","cumPeopleVaccinatedFirstDoseByVaccinationDate","newPeopleVaccinatedFirstDoseByVaccinationDate","cumPeopleVaccinatedSecondDoseByVaccinationDate","newPeopleVaccinatedSecondDoseByVaccinationDate","cumVaccinationFirstDoseUptakeByVaccinationDatePercentage","cumVaccinationCompleteCoverageByVaccinationDatePercentage","cumVaccinationSecondDoseUptakeByVaccinationDatePercentage"
"E92000001","England","nation","2021-11-14","50_54",4243493,3566807,372,3669019,170,3566807,372,86.5,84.1,84.1
"E92000001","England","nation","2021-11-14","55_59",4117987,3567423,306,3659602,143,3567423,306,88.9,86.6,86.6
"E92000001","England","nation","2021-11-14","60_64",3506304,3107052,198,3177509,89,3107052,198,90.6,88.6,88.6
"E92000001","England","nation","2021-11-14","65_69",2918584,2661130,109,2696210,76,2661130,109,92.4,91.2,91.2
"E92000001","England","nation","2021-11-14","70_74",2860450,2679859,68,2703303,51,2679859,68,94.5,93.7,93.7
"E92000001","England","nation","2021-11-14","75_79",2155056,2045263,46,2060791,24,2045263,46,95.6,94.9,94.9
"E92000001","England","nation","2021-11-14","80_84",1437161,1365394,30,1376067,17,1365394,30,95.7,95,95
"E92000001","England","nation","2021-11-14","85_89",885995,840867,12,848467,2,840867,12,95.8,94.9,94.9
"E92000001","England","nation","2021-11-14","90+",499919,465717,9,471120,0,465717,9,94.2,93.2,93.2
"E92000001","England","nation","2021-11-13","12_15",2879525,12812,682,1037516,15291,12812,682,36,0.4,0.4
"E92000001","England","nation","2021-11-13","16_17",1369364,175626,3274,792797,1951,175626,3274,57.9,12.8,12.8
"E92000001","England","nation","2021-11-13","18_24",5331859,3074266,5627,3589314,2652,3074266,5627,67.3,57.7,57.7
"E92000001","England","nation","2021-11-13","25_29",4505879,2615402,3670,2936412,1893,2615402,3670,65.2,58,58
"E92000001","England","nation","2021-11-13","30_34",4816149,2955891,2991,3247613,1549,2955891,2991,67.4,61.4,61.4
"E92000001","England","nation","2021-11-13","35_39",4577399,3042537,2141,3267658,1105,3042537,2141,71.4,66.5,66.5
"E92000001","England","nation","2021-11-13","40_44",4203330,3053932,1403,3219501,704,3053932,1403,76.6,72.7,72.7
"E92000001","England","nation","2021-11-13","45_49",3990390,3143177,1021,3268025,464,3143177,1021,81.9,78.8,78.8
"E92000001","England","nation","2021-11-13","50_54",4243493,3566435,823,3668849,391,3566435,823,86.5,84,84
"E92000001","England","nation","2021-11-13","55_59",4117987,3567117,751,3659459,296,3567117,751,88.9,86.6,86.6
"E92000001","England","nation","2021-11-13","60_64",3506304,3106854,502,3177420,199,3106854,502,90.6,88.6,88.6
"E92000001","England","nation","2021-11-13","65_69",2918584,2661021,276,2696134,166,2661021,276,92.4,91.2,91.2
"E92000001","England","nation","2021-11-13","70_74",2860450,2679791,189,2703252,140,2679791,189,94.5,93.7,93.7
"E92000001","England","nation","2021-11-13","75_79",2155056,2045217,121,2060767,92,2045217,121,95.6,94.9,94.9
"E92000001","England","nation","2021-11-13","80_84",1437161,1365364,101,1376050,74,1365364,101,95.7,95,95
"E92000001","England","nation","2021-11-13","85_89",885995,840855,58,848465,34,840855,58,95.8,94.9,94.9
"E92000001","England","nation","2021-11-13","90+",499919,465708,46,471120,6,465708,46,94.2,93.2,93.2
"E92000001","England","nation","2021-11-12","12_15",2879525,12130,308,1022225,19623,12130,308,35.5,0.4,0.4
"E92000001","England","nation","2021-11-12","16_17",1369364,172352,1911,790846,1309,172352,1911,57.8,12.6,12.6
"E92000001","England","nation","2021-11-12","18_24",5331859,3068639,4323,3586662,2323,3068639,4323,67.3,57.6,57.6
"E92000001","England","nation","2021-11-12","25_29",4505879,2611732,2920,2934519,1655,2611732,2920,65.1,58,58
"E92000001","England","nation","2021-11-12","30_34",4816149,2952900,2571,3246064,1411,2952900,2571,67.4,61.3,61.3
"E92000001","England","nation","2021-11-12","35_39",4577399,3040396,1983,3266553,1017,3040396,1983,71.4,66.4,66.4
"E92000001","England","nation","2021-11-12","40_44",4203330,3052529,1331,3218797,598,3052529,1331,76.6,72.6,72.6
"E92000001","England","nation","2021-11-12","45_49",3990390,3142156,898,3267561,435,3142156,898,81.9,78.7,78.7
"E92000001","England","nation","2021-11-12","50_54",4243493,3565612,693,3668458,324,3565612,693,86.4,84,84
"E92000001","England","nation","2021-11-12","55_59",4117987,3566366,595,3659163,256,3566366,595,88.9,86.6,86.6
"E92000001","England","nation","2021-11-12","60_64",3506304,3106352,363,3177221,174,3106352,363,90.6,88.6,88.6
"E92000001","England","nation","2021-11-12","65_69",2918584,2660745,222,2695968,131,2660745,222,92.4,91.2,91.2
"E92000001","England","nation","2021-11-12","70_74",2860450,2679602,165,2703112,127,2679602,165,94.5,93.7,93.7
"E92000001","England","nation","2021-11-12","75_79",2155056,2045096,104,2060675,86,2045096,104,95.6,94.9,94.9
"E92000001","England","nation","2021-11-12","80_84",1437161,1365263,99,1375976,61,1365263,99,95.7,95,95
"E92000001","England","nation","2021-11-12","85_89",885995,840797,57,848431,28,840797,57,95.8,94.9,94.9
"E92000001","England","nation","2021-11-12","90+",499919,465662,39,471114,12,465662,39,94.2,93.1,93.1
"E92000001","England","nation","2021-11-11","12_15",2879525,11822,231,1002602,21288,11822,231,34.8,0.4,0.4
"E92000001","England","nation","2021-11-11","16_17",1369364,170441,1836,789537,1264,170441,1836,57.7,12.4,12.4
"E92000001","England","nation","2021-11-11","18_24",5331859,3064316,4841,3584339,2263,3064316,4841,67.2,57.5,57.5
"E92000001","England","nation","2021-11-11","25_29",4505879,2608812,3028,2932864,1570,2608812,3028,65.1,57.9,57.9
"E92000001","England","nation","2021-11-11","30_34",4816149,2950329,2688,3244653,1368,2950329,2688,67.4,61.3,61.3
"E92000001","England","nation","2021-11-11","35_39",4577399,3038413,1911,3265536,929,3038413,1911,71.3,66.4,66.4
"E92000001","England","nation","2021-11-11","40_44",4203330,3051198,1271,3218199,616,3051198,1271,76.6,72.6,72.6
"E92000001","England","nation","2021-11-11","45_49",3990390,3141258,872,3267126,386,3141258,872,81.9,78.7,78.7
"E92000001","England","nation","2021-11-11","50_54",4243493,3564919,653,3668134,295,3564919,653,86.4,84,84
"E92000001","England","nation","2021-11-11","55_59",4117987,3565771,624,3658907,244,3565771,624,88.9,86.6,86.6
"E92000001","England","nation","2021-11-11","60_64",3506304,3105989,448,3177047,175,3105989,448,90.6,88.6,88.6
"E92000001","England","nation","2021-11-11","65_69",2918584,2660523,258,2695837,178,2660523,258,92.4,91.2,91.2
"E92000001","England","nation","2021-11-11","70_74",2860450,2679437,198,2702985,152,2679437,198,94.5,93.7,93.7
"E92000001","England","nation","2021-11-11","75_79",2155056,2044992,133,2060589,111,2044992,133,95.6,94.9,94.9
"E92000001","England","nation","2021-11-11","80_84",1437161,1365164,111,1375915,41,1365164,111,95.7,95,95
"E92000001","England","nation","2021-11-11","85_89",885995,840740,82,848403,27,840740,82,95.8,94.9,94.9
"E92000001","England","nation","2021-11-11","90+",499919,465623,53,471102,13,465623,53,94.2,93.1,93.1
"E92000001","England","nation","2021-11-10","12_15",2879525,11591,338,981314,21129,11591,338,34.1,0.4,0.4
"E92000001","England","nation","2021-11-10","16_17",1369364,168605,1751,788273,1329,168605,1751,57.6,12.3,12.3
"E92000001","England","nation","2021-11-10","18_24",5331859,3059475,5230,3582076,2358,3059475,5230,67.2,57.4,57.4
"E92000001","England","nation","2021-11-10","25_29",4505879,2605784,3213,2931294,1678,2605784,3213,65.1,57.8,57.8
"E92000001","England","nation","2021-11-10","30_34",4816149,2947641,2679,3243285,1384,2947641,2679,67.3,61.2,61.2
"E92000001","England","nation","2021-11-10","35_39",4577399,3036502,1925,3264607,963,3036502,1925,71.3,66.3,66.3
"E92000001","England","nation","2021-11-10","40_44",4203330,3049927,1400,3217583,542,3049927,1400,76.5,72.6,72.6
"E92000001","England","nation","2021-11-10","45_49",3990390,3140386,1013,3266740,393,3140386,1013,81.9,78.7,78.7
"E92000001","England","nation","2021-11-10","50_54",4243493,3564266,741,3667839,333,3564266,741,86.4,84,84
"E92000001","England","nation","2021-11-10","55_59",4117987,3565147,609,3658663,260,3565147,609,88.8,86.6,86.6
"E92000001","England","nation","2021-11-10","60_64",3506304,3105541,384,3176872,182,3105541,384,90.6,88.6,88.6
"E92000001","England","nation","2021-11-10","65_69",2918584,2660265,237,2695659,147,2660265,237,92.4,91.1,91.1
"E92000001","England","nation","2021-11-10","70_74",2860450,2679239,206,2702833,120,2679239,206,94.5,93.7,93.7
"E92000001","England","nation","2021-11-10","75_79",2155056,2044859,129,2060478,91,2044859,129,95.6,94.9,94.9
"E92000001","England","nation","2021-11-10","80_84",1437161,1365053,97,1375874,54,1365053,97,95.7,95,95
"E92000001","England","nation","2021-11-10","85_89",885995,840658,63,848376,26,840658,63,95.8,94.9,94.9
"E92000001","England","nation","2021-11-10","90+",499919,465570,66,471089,14,465570,66,94.2,93.1,93.1
"E92000001","England","nation","2021-11-09","12_15",2879525,11253,166,960185,25421,11253,166,33.3,0.4,0.4
"E92000001","England","nation","2021-11-09","16_17",1369364,166854,1389,786944,1148,166854,1389,57.5,12.2,12.2
"E92000001","England","nation","2021-11-09","18_24",5331859,3054245,4561,3579718,2190,3054245,4561,67.1,57.3,57.3
"E92000001","England","nation","2021-11-09","25_29",4505879,2602571,2885,2929616,1562,2602571,2885,65,57.8,57.8
"E92000001","England","nation","2021-11-09","30_34",4816149,2944962,2551,3241901,1314,2944962,2551,67.3,61.1,61.1
"E92000001","England","nation","2021-11-09","35_39",4577399,3034577,1780,3263644,899,3034577,1780,71.3,66.3,66.3
"E92000001","England","nation","2021-11-09","40_44",4203330,3048527,1112,3217041,570,3048527,1112,76.5,72.5,72.5
"E92000001","England","nation","2021-11-09","45_49",3990390,3139373,811,3266347,381,3139373,811,81.9,78.7,78.7
"E92000001","England","nation","2021-11-09","50_54",4243493,3563525,591,3667506,278,3563525,591,86.4,84,84
"E92000001","England","nation","2021-11-09","55_59",4117987,3564538,511,3658403,225,3564538,511,88.8,86.6,86.6
"E92000001","England","nation","2021-11-09","60_64",3506304,3105157,326,3176690,144,3105157,326,90.6,88.6,88.6
"E92000001","England","nation","2021-11-09","65_69",2918584,2660028,215,2695512,175,2660028,215,92.4,91.1,91.1
"E92000001","England","nation","2021-11-09","70_74",2860450,2679033,173,2702713,111,2679033,173,94.5,93.7,93.7
"E92000001","England","nation","2021-11-09","75_79",2155056,2044730,105,2060387,101,2044730,105,95.6,94.9,94.9
"E92000001","England","nation","2021-11-09","80_84",1437161,1364956,73,1375820,56,1364956,73,95.7,95,95
"E92000001","England","nation","2021-11-09","85_89",885995,840595,68,848350,29,840595,68,95.8,94.9,94.9
"E92000001","England","nation","2021-11-09","90+",499919,465504,41,471075,19,465504,41,94.2,93.1,93.1
"E92000001","England","nation","2021-11-08","12_15",2879525,11087,167,934764,22180,11087,167,32.5,0.4,0.4
"E92000001","England","nation","2021-11-08","16_17",1369364,165465,1264,785796,1085,165465,1264,57.4,12.1,12.1
"E92000001","England","nation","2021-11-08","18_24",5331859,3049684,4511,3577528,2005,3049684,4511,67.1,57.2,57.2
"E92000001","England","nation","2021-11-08","25_29",4505879,2599686,2991,2928054,1412,2599686,2991,65,57.7,57.7
"E92000001","England","nation","2021-11-08","30_34",4816149,2942411,2523,3240587,1167,2942411,2523,67.3,61.1,61.1
"E92000001","England","nation","2021-11-08","35_39",4577399,3032797,1670,3262745,830,3032797,1670,71.3,66.3,66.3
"E92000001","England","nation","2021-11-08","40_44",4203330,3047415,1079,3216471,510,3047415,1079,76.5,72.5,72.5
"E92000001","England","nation","2021-11-08","45_49",3990390,3138562,698,3265966,349,3138562,698,81.8,78.7,78.7
"E92000001","England","nation","2021-11-08","50_54",4243493,3562934,528,3667228,228,3562934,528,86.4,84,84
"E92000001","England","nation","2021-11-08","55_59",4117987,3564027,446,3658178,192,3564027,446,88.8,86.5,86.5
"E92000001","England","nation","2021-11-08","60_64",3506304,3104831,292,3176546,127,3104831,292,90.6,88.5,88.5
"E92000001","England","nation","2021-11-08","65_69",2918584,2659813,212,2695337,153,2659813,212,92.4,91.1,91.1
"E92000001","England","nation","2021-11-08","70_74",2860450,2678860,145,2702602,105,2678860,145,94.5,93.7,93.7
"E92000001","England","nation","2021-11-08","75_79",2155056,2044625,92,2060286,77,2044625,92,95.6,94.9,94.9
"E92000001","England","nation","2021-11-08","80_84",1437161,1364883,63,1375764,41,1364883,63,95.7,95,95
"E92000001","England","nation","2021-11-08","85_89",885995,840527,56,848321,22,840527,56,95.7,94.9,94.9
"E92000001","England","nation","2021-11-08","90+",499919,465463,30,471056,5,465463,30,94.2,93.1,93.1
"E92000001","England","nation","2021-11-07","12_15",2879525,10920,306,912584,13595,10920,306,31.7,0.4,0.4
"E92000001","England","nation","2021-11-07","16_17",1369364,164201,1475,784711,1049,164201,1475,57.3,12,12
"E92000001","England","nation","2021-11-07","18_24",5331859,3045173,2988,3575523,1037,3045173,2988,67.1,57.1,57.1
"E92000001","England","nation","2021-11-07","25_29",4505879,2596695,1867,2926642,833,2596695,1867,65,57.6,57.6
"E92000001","England","nation","2021-11-07","30_34",4816149,2939888,1584,3239420,704,2939888,1584,67.3,61,61
"E92000001","England","nation","2021-11-07","35_39",4577399,3031127,1029,3261915,455,3031127,1029,71.3,66.2,66.2
"E92000001","England","nation","2021-11-07","40_44",4203330,3046336,689,3215961,275,3046336,689,76.5,72.5,72.5
"E92000001","England","nation","2021-11-07","45_49",3990390,3137864,459,3265617,221,3137864,459,81.8,78.6,78.6
"E92000001","England","nation","2021-11-07","50_54",4243493,3562406,321,3667000,154,3562406,321,86.4,83.9,83.9
"E92000001","England","nation","2021-11-07","55_59",4117987,3563581,291,3657986,116,3563581,291,88.8,86.5,86.5
"E92000001","England","nation","2021-11-07","60_64",3506304,3104539,175,3176419,90,3104539,175,90.6,88.5,88.5
"E92000001","England","nation","2021-11-07","65_69",2918584,2659601,110,2695184,58,2659601,110,92.3,91.1,91.1
"E92000001","England","nation","2021-11-07","70_74",2860450,2678715,88,2702497,58,2678715,88,94.5,93.6,93.6
"E92000001","England","nation","2021-11-07","75_79",2155056,2044533,42,2060209,38,2044533,42,95.6,94.9,94.9
"E92000001","England","nation","2021-11-07","80_84",1437161,1364820,37,1375723,18,1364820,37,95.7,95,95
"E92000001","England","nation","2021-11-07","85_89",885995,840471,19,848299,9,840471,19,95.7,94.9,94.9
"E92000001","England","nation","2021-11-07","90+",499919,465433,20,471051,3,465433,20,94.2,93.1,93.1
"E92000001","England","nation","2021-11-06","12_15",2879525,10614,1096,898989,17967,10614,1096,31.2,0.4,0.4
"E92000001","England","nation","2021-11-06","16_17",1369364,162726,3186,783662,2125,162726,3186,57.2,11.9,11.9
"E92000001","England","nation","2021-11-06","18_24",5331859,3042185,5643,3574486,2675,3042185,5643,67,57.1,57.1
"E92000001","England","nation","2021-11-06","25_29",4505879,2594828,3706,2925809,1716,2594828,3706,64.9,57.6,57.6
"E92000001","England","nation","2021-11-06","30_34",4816149,2938304,3060,3238716,1487,2938304,3060,67.2,61,61
"E92000001","England","nation","2021-11-06","35_39",4577399,3030098,2094,3261460,1041,3030098,2094,71.3,66.2,66.2
"E92000001","England","nation","2021-11-06","40_44",4203330,3045647,1425,3215686,633,3045647,1425,76.5,72.5,72.5
"E92000001","England","nation","2021-11-06","45_49",3990390,3137405,988,3265396,422,3137405,988,81.8,78.6,78.6
"E92000001","England","nation","2021-11-06","50_54",4243493,3562085,827,3666846,373,3562085,827,86.4,83.9,83.9
"E92000001","England","nation","2021-11-06","55_59",4117987,3563290,646,3657870,250,3563290,646,88.8,86.5,86.5
"E92000001","England","nation","2021-11-06","60_64",3506304,3104364,396,3176329,154,3104364,396,90.6,88.5,88.5
"E92000001","England","nation","2021-11-06","65_69",2918584,2659491,240,2695126,160,2659491,240,92.3,91.1,91.1
"E92000001","England","nation","2021-11-06","70_74",2860450,2678627,222,2702439,150,2678627,222,94.5,93.6,93.6
"E92000001","England","nation","2021-11-06","75_79",2155056,2044491,100,2060171,105,2044491,100,95.6,94.9,94.9
"E92000001","England","nation","2021-11-06","80_84",1437161,1364783,85,1375705,59,1364783,85,95.7,95,95
"E92000001","England","nation","2021-11-06","85_89",885995,840452,86,848290,38,840452,86,95.7,94.9,94.9
"E92000001","England","nation","2021-11-06","90+",499919,465413,55,471048,16,465413,55,94.2,93.1,93.1
"E92000001","England","nation","2021-11-05","12_15",2879525,9518,259,881022,27615,9518,259,30.6,0.3,0.3
"E92000001","England","nation","2021-11-05","16_17",1369364,159540,1672,781537,1465,159540,1672,57.1,11.7,11.7
"E92000001","England","nation","2021-11-05","18_24",5331859,3036542,4542,3571811,2430,3036542,4542,67,57,57
"E92000001","England","nation","2021-11-05","25_29",4505879,2591122,3105,2924093,1536,2591122,3105,64.9,57.5,57.5
"E92000001","England","nation","2021-11-05","30_34",4816149,2935244,2625,3237229,1356,2935244,2625,67.2,60.9,60.9
"E92000001","England","nation","2021-11-05","35_39",4577399,3028004,2026,3260419,918,3028004,2026,71.2,66.2,66.2
"E92000001","England","nation","2021-11-05","40_44",4203330,3044222,1218,3215053,575,3044222,1218,76.5,72.4,72.4
"E92000001","England","nation","2021-11-05","45_49",3990390,3136417,904,3264974,386,3136417,904,81.8,78.6,78.6
"E92000001","England","nation","2021-11-05","50_54",4243493,3561258,591,3666473,313,3561258,591,86.4,83.9,83.9
"E92000001","England","nation","2021-11-05","55_59",4117987,3562644,449,3657620,244,3562644,449,88.8,86.5,86.5
"E92000001","England","nation","2021-11-05","60_64",3506304,3103968,316,3176175,178,3103968,316,90.6,88.5,88.5
"E92000001","England","nation","2021-11-05","65_69",2918584,2659251,224,2694966,150,2659251,224,92.3,91.1,91.1
"E92000001","England","nation","2021-11-05","70_74",2860450,2678405,182,2702289,128,2678405,182,94.5,93.6,93.6
"E92000001","England","nation","2021-11-05","75_79",2155056,2044391,119,2060066,93,2044391,119,95.6,94.9,94.9
"E92000001","England","nation","2021-11-05","80_84",1437161,1364698,117,1375646,53,1364698,117,95.7,95,95
